Time_sec,Angle_deg
0,47.3822799644223
0.00269999978400002,47.3980010709305
0.00539999956800003,47.3695058878004
0.00809999935200005,47.3349908364547
0.0107999991360001,47.3499749147677
0.0134999989200001,47.3824816835609
0.0161999987040001,47.4281936747345
0.0188999984880001,47.4713415781878
0.0215999982720001,47.4768762234519
0.0242999980560002,47.461858726531
0.0269999978400002,47.4502008839918
0.0296999976240002,47.4569399732297
0.0323999974080002,47.4537553277806
0.0350999971920002,47.4550244743237
0.0377999969760002,47.462191530094
0.0404999967600003,47.4460471031742
0.0431999965440003,47.3581751910516
0.0458999963280003,47.3409680000286
0.0485999961120003,47.3680013212299
0.0512999958960003,47.4106829722996
0.0539999956800003,47.4383665229068
0.0566999954640004,47.4120458392107
0.0593999952480004,47.3682775764147
0.0620999950320004,47.3157485016883
0.0647999948160004,47.2854101197444
0.0674999946000004,47.2791052276708
0.0701999943840004,47.2910287997638
0.0728999941680005,47.2923334982993
0.0755999939520005,47.2809722588468
0.0782999937360005,47.2224958007153
0.0809999935200005,47.2217221039919
0.0836999933040005,47.2784383014383
0.0863999930880005,47.3326615776386
0.0890999928720006,47.393322164036
0.0917999926560006,47.4067430780203
0.0944999924400006,47.4011734891135
0.0971999922240006,47.3932171577632
0.0998999920080006,47.3940067476139
0.102599991792001,47.3571399967623
0.105299991576001,47.3730152609497
0.107999991360001,47.3812923143927
0.110699991144001,47.2872385398671
0.113399990928001,47.1612391788388
0.116099990712001,47.0974782322564
0.118799990496001,47.1107936914369
0.121499990280001,47.172220981308
0.124199990064001,47.275779418208
0.126899989848001,47.3614390361877
0.129599989632001,47.2841343799029
0.132299989416001,47.3111128454523
0.134999989200001,47.1549397385313
0.137699988984001,46.920004237672
0.140399988768001,46.7168420858237
0.143099988552001,46.6674400132351
0.145799988336001,46.7209831773945
0.148499988120001,46.7716718491654
0.151199987904001,46.8918393196717
0.153899987688001,47.0267985716302
0.156599987472001,47.2104879307597
0.159299987256001,47.3016938898974
0.161999987040001,47.2575572119864
0.164699986824001,47.2476382408145
0.167399986608001,47.3465069599274
0.170099986392001,47.2631647634697
0.172799986176001,47.1964158899975
0.175499985960001,47.0949320055911
0.178199985744001,46.9828737329755
0.180899985528001,47.0946961327137
0.183599985312001,47.237984813384
0.186299985096001,47.3259463855279
0.188999984880001,47.4297366828554
0.191699984664001,47.5369846830621
0.194399984448001,47.6702504749993
0.197099984232001,47.6832298049027
0.199799984016001,47.5628442413007
0.202499983800001,47.3867558793817
0.205199983584001,47.3223302417605
0.207899983368001,47.2703871499584
0.210599983152001,47.3457091910354
0.213299982936001,47.1748564829811
0.215999982720001,46.9512456636765
0.218699982504001,46.8576610029929
0.221399982288001,46.8345579034792
0.224099982072001,46.7195414871392
0.226799981856001,46.5373781368316
0.229499981640001,46.4079726529468
0.232199981424001,46.4981361889493
0.234899981208001,46.4835679192175
0.237599980992001,46.4316838016427
0.240299980776002,46.3830784502763
0.242999980560002,46.2855940948034
0.245699980344002,46.2740357933292
0.248399980128002,46.3161904823463
0.251099979912002,46.4121958020656
0.253799979696002,46.4458639459758
0.256499979480002,46.5210971180697
0.259199979264002,46.520956104578
0.261899979048002,46.6967524682657
0.264599978832002,47.0594075683456
0.267299978616002,47.4096279625427
0.269999978400002,47.6811137194206
0.272699978184002,47.8000938892843
0.275399977968002,47.7371476337018
0.278099977752002,47.5597269350603
0.280799977536002,47.4610242471852
0.283499977320002,47.5048077890514
0.286199977104002,47.5974538559633
0.288899976888002,47.8315946302387
0.291599976672002,48.2268706692008
0.294299976456002,48.5401610587981
0.296999976240002,48.646210447343
0.299699976024002,48.6053681434331
0.302399975808002,48.4750719200543
0.305099975592002,48.405845535186
0.307799975376002,48.3609403672005
0.310499975160002,48.3274095535761
0.313199974944002,48.2509256077506
0.315899974728002,48.109013234464
0.318599974512002,47.8649886057471
0.321299974296002,47.6081671852892
0.323999974080002,47.4276827161281
0.326699973864002,47.3146144657237
0.329399973648002,47.2630167775251
0.332099973432002,47.1963260783626
0.334799973216002,46.9356543523332
0.337499973000002,46.3956002725363
0.340199972784002,45.6374444928089
0.342899972568002,44.819214263006
0.345599972352002,44.0033135717338
0.348299972136002,43.2533277414749
0.350999971920002,42.4075116015918
0.353699971704002,41.3204393964041
0.356399971488002,39.9686267616636
0.359099971272002,38.5787735880324
0.361799971056002,37.0881129828617
0.364499970840002,35.8287080829537
0.367199970624002,34.8060050816377
0.369899970408002,33.986082034257
0.372599970192002,33.214207054331
0.375299969976002,32.3861664650914
0.377999969760002,31.4129013818287
0.380699969544002,30.4570882356053
0.383399969328002,29.5051664206021
0.386099969112002,28.7602846920775
0.388799968896002,28.1302042429534
0.391499968680002,27.5913188818985
0.394199968464003,27.1202721941862
0.396899968248002,26.6902555739307
0.399599968032003,26.3467461936927
0.402299967816003,26.0012632859001
0.404999967600003,25.7231970626605
0.407699967384003,25.5179487282234
0.410399967168003,25.3261452655811
0.413099966952003,25.1831363481483
0.415799966736003,25.1027686951952
0.418499966520003,25.0286758983692
0.421199966304003,24.9042288832857
0.423899966088003,24.7437085312199
0.426599965872003,24.5671326556193
0.429299965656003,24.4138516030425
0.431999965440003,24.2771426579466
0.434699965224003,24.1216885461956
0.437399965008003,23.9551200930078
0.440099964792003,23.7457420093686
0.442799964576003,23.4705866871937
0.445499964360003,23.0300055606916
0.448199964144003,22.6160545642535
0.450899963928003,22.290328409687
0.453599963712003,22.0623393336965
0.456299963496003,21.8200940596197
0.458999963280003,21.591725460745
0.461699963064003,21.3963803960618
0.464399962848003,21.1321295080514
0.467099962632003,20.7813954737781
0.469799962416003,20.3039220422545
0.472499962200003,19.7425897158495
0.475199961984003,19.2922249988657
0.477899961768003,18.9885446373323
0.480599961552003,18.7814972105139
0.483299961336003,18.6553670505293
0.485999961120003,18.5909804959439
0.488699960904003,18.5671936137238
0.491399960688003,18.5081557729106
0.494099960472003,18.393163664339
0.496799960256003,18.2784649275364
0.499499960040003,18.057306206972
0.502199959824003,17.7869511988065
0.504899959608003,17.6094841959086
0.507599959392003,17.4920456630523
0.510299959176003,17.3461386192374
0.512999958960003,17.167425982674
0.515699958744003,16.9317889485874
0.518399958528003,16.7381643897785
0.521099958312003,16.587035579142
0.523799958096003,16.4782406446114
0.526499957880003,16.3106800890538
0.529199957664003,16.0389808580544
0.531899957448003,15.7655127775241
0.534599957232003,15.5344017422016
0.537299957016003,15.3691835864172
0.539999956800003,15.3268476883236
0.542699956584003,15.376682630394
0.545399956368003,15.4669293535251
0.548099956152003,15.5697529349951
0.550799955936004,15.6859012728996
0.553499955720004,15.9317074428068
0.556199955504004,16.3543616454542
0.558899955288004,17.0560820961913
0.561599955072004,18.0509724933412
0.564299954856004,19.0884704208197
0.566999954640004,20.0199576877831
0.569699954424004,20.7107845621719
0.572399954208004,21.1743598460698
0.575099953992004,21.5992676253311
0.577799953776004,22.0282046132002
0.580499953560004,22.4699482368568
0.583199953344004,22.8768778466278
0.585899953128004,23.2221942999216
0.588599952912004,23.5125247920491
0.591299952696004,23.7177258158072
0.593999952480004,23.9191619139042
0.596699952264004,24.1084676451639
0.599399952048004,24.4166593899959
0.602099951832004,24.740530729268
0.604799951616004,25.0879405282838
0.607499951400004,25.5534023386216
0.610199951184004,26.0582414063367
0.612899950968004,26.542885557548
0.615599950752004,27.0209079904743
0.618299950536004,27.4888547990003
0.620999950320004,27.9535471148717
0.623699950104004,28.4883617881838
0.626399949888004,29.0271359017505
0.629099949672004,29.4879371642305
0.631799949456004,29.8975667340339
0.634499949240004,30.2921020768246
0.637199949024004,30.6773845663697
0.639899948808004,31.1268631792614
0.642599948592004,31.67647705014
0.645299948376004,32.2277731330183
0.647999948160004,32.8455408362059
0.650699947944004,33.46735116523
0.653399947728004,34.0995561170849
0.656099947512004,34.7135683663404
0.658799947296004,35.2812517764469
0.661499947080004,35.8045015923967
0.664199946864004,36.2301531511413
0.666899946648004,36.6457753382776
0.669599946432004,36.9714807071253
0.672299946216004,37.3709685000979
0.674999946000004,37.8577147502285
0.677699945784004,38.3715838133913
0.680399945568004,38.8598644898508
0.683099945352004,39.3652673504739
0.685799945136004,39.8427643665273
0.688499944920004,40.3101349025185
0.691199944704004,40.8482108881629
0.693899944488004,41.3588870375899
0.696599944272004,41.9092177035872
0.699299944056004,42.3523064511048
0.701999943840004,42.7887379444898
0.704699943624004,43.201329063518
0.707399943408004,43.5983566964166
0.710099943192005,44.02821697267
0.712799942976005,44.4998515890065
0.715499942760005,44.9549444088287
0.718199942544005,45.4102094447308
0.720899942328005,45.7385290859268
0.723599942112005,46.0125606148539
0.726299941896005,46.2662971610146
0.728999941680005,46.5800446249617
0.731699941464005,47.0081118419059
0.734399941248005,47.4613963145238
0.737099941032005,47.9018433454411
0.739799940816005,48.3408868864876
0.742499940600005,48.7933174059019
0.745199940384005,49.2165915029039
0.747899940168005,49.5013260703535
0.750599939952005,49.7409288827334
0.753299939736005,49.9312310018933
0.755999939520005,50.0744218082943
0.758699939304005,50.2048357159725
0.761399939088005,50.3087660507001
0.764099938872005,50.3594362390351
0.766799938656005,50.3966442457093
0.769499938440005,50.3638863748797
0.772199938224005,50.3442438371512
0.774899938008005,50.3280573524355
0.777599937792005,50.3684652207412
0.780299937576005,50.4555982287682
0.782999937360005,50.4840341075312
0.785699937144005,50.4128659736729
0.788399936928005,50.322025884289
0.791099936712005,50.1425941603803
0.793799936496005,50.0607131985811
0.796499936280005,50.1057824161077
0.799199936064005,50.2159297012042
0.801899935848005,50.2162424650189
0.804599935632005,50.1403071947386
0.807299935416005,50.0831726618185
0.809999935200005,50.1262359777338
0.812699934984005,50.1692943952997
0.815399934768005,50.237036720543
0.818099934552005,50.18020531526
0.820799934336005,50.1067539836135
0.823499934120005,49.9990828123191
0.826199933904005,49.9804535967802
0.828899933688005,49.9742597333312
0.831599933472005,49.9507549914413
0.834299933256005,49.9166627860357
0.836999933040005,49.7887966092458
0.839699932824005,49.6953181688842
0.842399932608005,49.6635517887496
0.845099932392005,49.6830925711687
0.847799932176005,49.7420993124774
0.850499931960005,49.7865091164556
0.853199931744005,49.8213027600911
0.855899931528005,49.8798261603204
0.858599931312005,49.9057131166609
0.861299931096005,49.9021898410483
0.863999930880005,49.9088570396026
0.866699930664006,49.9076633354846
0.869399930448006,49.930369746711
0.872099930232005,49.9536008685947
0.874799930016006,49.8974234614323
0.877499929800006,49.8293090197486
0.880199929584006,49.8064635755537
0.882899929368006,49.8000240339113
0.885599929152006,49.8086803073417
0.888299928936006,49.8006263297375
0.890999928720006,49.7920671812955
0.893699928504006,49.7650161823041
0.896399928288006,49.7389120065679
0.899099928072006,49.7266219720369
0.901799927856006,49.7177025254763
