sampleTimeFine,D4:22:CD:00:A9:12_acc_x,D4:22:CD:00:A9:12_acc_y,D4:22:CD:00:A9:12_acc_z,D4:22:CD:00:A9:12_gyro_x,D4:22:CD:00:A9:12_gyro_y,D4:22:CD:00:A9:12_gyro_z,D4:22:CD:00:A9:12_quat_w,D4:22:CD:00:A9:12_quat_x,D4:22:CD:00:A9:12_quat_y,D4:22:CD:00:A9:12_quat_z,D4:22:CD:00:A1:93_acc_x,D4:22:CD:00:A1:93_acc_y,D4:22:CD:00:A1:93_acc_z,D4:22:CD:00:A1:93_gyro_x,D4:22:CD:00:A1:93_gyro_y,D4:22:CD:00:A1:93_gyro_z,D4:22:CD:00:A1:93_quat_w,D4:22:CD:00:A1:93_quat_x,D4:22:CD:00:A1:93_quat_y,D4:22:CD:00:A1:93_quat_z
2900899,-0.04924106225371361,-0.16246768832206726,-0.10705763101577759,-0.06723517924547195,0.032513510435819626,-0.06539291888475418,0.617336630821228,-0.3772086501121521,-0.49782595038414,-0.4783078730106354,0.1104620173573494,0.06826479732990265,0.004319286905229092,0.00850413553416729,0.008828731253743172,-0.09397635608911514,0.32102730870246887,-0.6607478857040405,-0.5307884812355042,-0.42263156175613403
2901066,9.643133163452148,0.10181735455989838,2.1427338123321533,1.556900143623352,1.7477402687072754,0.2783268094062805,0.6172054409980774,-0.37758418917655945,-0.4978626072406769,-0.47814276814460754,8.857107162475586,0.24384084343910217,-4.217398166656494,0.8621682524681091,1.9496194124221802,-1.415024757385254,0.3210894465446472,-0.6605412364006042,-0.5306508541107178,-0.42307981848716736
2901233,9.57714557647705,0.1627747118473053,2.171907663345337,2.6471047401428223,3.0442683696746826,-0.2085130214691162,0.6173864006996155,-0.3773248791694641,-0.4979737102985382,-0.4779982566833496,8.819209098815918,0.3102782070636749,-4.17378044128418,1.0845121145248413,2.8164172172546387,-1.6695510149002075,0.321666419506073,-0.6598696112632751,-0.530544102191925,-0.4238228499889374
2901399,9.615934371948242,0.15285426378250122,2.2111852169036865,2.726747751235962,3.7510507106781006,-0.1560709923505783,0.6175619959831238,-0.37660932540893555,-0.49797412753105164,-0.47833505272865295,8.820050239562988,0.4015536606311798,-4.1546220779418945,0.9385069608688354,3.199455499649048,-1.4771997928619385,0.32198694348335266,-0.6590493321418762,-0.5304905772209167,-0.4249213635921478
2901566,9.589300155639648,0.15944722294807434,2.210139036178589,2.77240252494812,2.9167425632476807,0.3082937002182007,0.6178228855133057,-0.37590524554252625,-0.49788597226142883,-0.4786435663700104,8.804140090942383,0.47176045179367065,-4.125214576721191,0.5090076327323914,3.5933279991149902,-1.1780434846878052,0.3219149112701416,-0.6581960916519165,-0.5305290222167969,-0.4262484908103943
2901733,9.562023162841797,0.16435855627059937,2.2449777126312256,3.455723762512207,1.9569834470748901,0.6023531556129456,0.6179872155189514,-0.3753868639469147,-0.49779048562049866,-0.47893771529197693,8.75998592376709,0.4558718502521515,-4.075222015380859,-0.10743247717618942,3.529385566711426,-0.7957226037979126,0.3216359317302704,-0.6573503017425537,-0.530672550201416,-0.4275834858417511
2901899,9.534297943115234,0.19544124603271484,2.2908573150634766,3.5882182121276855,1.2987370491027832,0.29754918813705444,0.6182059049606323,-0.3748243749141693,-0.4977705180644989,-0.47911638021469116,8.743144035339355,0.4269709289073944,-4.085170269012451,-0.3164833188056946,3.0971455574035645,0.01776881143450737,0.3214063048362732,-0.6566768884658813,-0.5307264924049377,-0.42872270941734314
2902066,9.576738357543945,0.20396706461906433,2.2639822959899902,3.2972185611724854,0.7414427995681763,0.47562140226364136,0.6185082793235779,-0.3742086589336395,-0.4977954030036926,-0.47918179631233215,8.722994804382324,0.4043984115123749,-4.067715167999268,-0.25096601247787476,2.651573657989502,0.8271684646606445,0.3212094008922577,-0.6563028693199158,-0.5305787324905396,-0.4296248257160187
2902233,9.56167984008789,0.16484446823596954,2.253343105316162,2.7813923358917236,0.609230101108551,0.6274023652076721,0.6187161207199097,-0.3737412989139557,-0.49777811765670776,-0.47929617762565613,8.711396217346191,0.41394007205963135,-4.073001384735107,-0.2981190085411072,2.150819778442383,1.3375911712646484,0.32113292813301086,-0.6560441255569458,-0.5304265022277832,-0.430264413356781
2902399,9.530705451965332,0.16814036667346954,2.270878553390503,1.920164942741394,0.758590579032898,0.677923321723938,0.6188860535621643,-0.37341901659965515,-0.49768373370170593,-0.4794263243675232,8.697354316711426,0.3968847990036011,-4.074198246002197,-0.3765706717967987,1.2321436405181885,1.5785298347473145,0.32106664776802063,-0.6558958888053894,-0.5303181409835815,-0.4306733012199402
