sampleTimeFine,D4:22:CD:00:A9:12_acc_x,D4:22:CD:00:A9:12_acc_y,D4:22:CD:00:A9:12_acc_z,D4:22:CD:00:A9:12_gyro_x,D4:22:CD:00:A9:12_gyro_y,D4:22:CD:00:A9:12_gyro_z,D4:22:CD:00:A9:12_quat_w,D4:22:CD:00:A9:12_quat_x,D4:22:CD:00:A9:12_quat_y,D4:22:CD:00:A9:12_quat_z,D4:22:CD:00:A1:93_acc_x,D4:22:CD:00:A1:93_acc_y,D4:22:CD:00:A1:93_acc_z,D4:22:CD:00:A1:93_gyro_x,D4:22:CD:00:A1:93_gyro_y,D4:22:CD:00:A1:93_gyro_z,D4:22:CD:00:A1:93_quat_w,D4:22:CD:00:A1:93_quat_x,D4:22:CD:00:A1:93_quat_y,D4:22:CD:00:A1:93_quat_z
1539440,-0.22824928164482117,-0.09765580296516418,-0.5332263112068176,-0.14716622233390808,0.05517737194895744,-0.16249054670333862,0.635629415512085,-0.37848860025405884,-0.5382212996482849,-0.4037814736366272,-0.14122362434864044,-0.2252311408519745,-0.32365453243255615,0.008773857727646828,-0.051777537912130356,-0.18491274118423462,0.42602983117103577,-0.581446647644043,-0.512715220451355,-0.4664134681224823
1539607,9.732751846313477,-0.4339262545108795,1.2991752624511719,0.4042772352695465,-0.6572473645210266,0.24529920518398285,0.6357157230377197,-0.37848737835884094,-0.5383449792861938,-0.4034818708896637,9.580105781555176,-0.1735106259584427,-1.9740878343582153,-0.3118858337402344,0.1156093180179596,0.04803021252155304,0.42585185170173645,-0.5815422534942627,-0.5127588510513306,-0.46640893816947937
1539773,9.735891342163086,-0.4308471381664276,1.2921016216278076,0.4243703782558441,-0.6615887880325317,0.12215334922075272,0.6356381773948669,-0.3782804310321808,-0.5387497544288635,-0.4032576382160187,9.576035499572754,-0.1604072004556656,-1.9729399681091309,-0.3042660653591156,0.36739495396614075,0.02803950011730194,0.42583587765693665,-0.5816097259521484,-0.5126350522041321,-0.4664754867553711
1539940,9.735512733459473,-0.43362340331077576,1.2948236465454102,0.5216731429100037,-0.6343113780021667,0.18541674315929413,0.6353834271430969,-0.3782511055469513,-0.5390569567680359,-0.403276264667511,9.553199768066406,-0.13731971383094788,-1.9459716081619263,-0.262350857257843,0.33676213026046753,0.08744814991950989,0.42567622661590576,-0.5817697048187256,-0.5123770236968994,-0.46670499444007874
1540107,9.735159873962402,-0.42878422141075134,1.2853025197982788,0.5123755931854248,-0.607648491859436,0.29456526041030884,0.6352795958518982,-0.3781304359436035,-0.5393539667129517,-0.40315574407577515,9.551592826843262,-0.13337498903274536,-1.9663704633712769,-0.40767738223075867,0.29214486479759216,0.12415116280317307,0.4256546199321747,-0.5816576480865479,-0.5123358964920044,-0.4669095575809479
1540273,9.744256973266602,-0.44232290983200073,1.2861506938934326,0.3238149881362915,-0.576285719871521,0.3696745038032532,0.6351767182350159,-0.3780774474143982,-0.5395767092704773,-0.40306952595710754,9.578252792358398,-0.12925128638744354,-1.9585671424865723,-0.4283979833126068,0.23232637345790863,0.35557469725608826,0.4254165589809418,-0.5817847847938538,-0.5120951533317566,-0.4672320783138275
1540440,9.729619979858398,-0.43660807609558105,1.2899093627929688,0.19480377435684204,-0.5440649390220642,0.272461473941803,0.6350979804992676,-0.37806594371795654,-0.539743185043335,-0.40298157930374146,9.598014831542969,-0.15983164310455322,-1.9440158605575562,-0.4418574571609497,0.31118786334991455,0.477401465177536,0.42539864778518677,-0.5816953182220459,-0.5120924115180969,-0.46736282110214233
1540607,9.726700782775879,-0.4456597864627838,1.3113558292388916,0.3020441234111786,-0.5225502252578735,0.31892290711402893,0.6350414156913757,-0.3780716061592102,-0.539862334728241,-0.40290579199790955,9.605707168579102,-0.16884347796440125,-1.9403821229934692,-0.20453022420406342,0.34535524249076843,0.7026780247688293,0.42542096972465515,-0.5816853046417236,-0.5119708180427551,-0.467488169670105
1540773,9.734321594238281,-0.46346932649612427,1.2874774932861328,0.2766747772693634,-0.4880370795726776,0.30598849058151245,0.6350733041763306,-0.3780081570148468,-0.5399762988090515,-0.4027622640132904,9.581550598144531,-0.18198862671852112,-1.9305880069732666,0.025298941880464554,0.4291855990886688,0.7314538955688477,0.42557281255722046,-0.5816019773483276,-0.5119119882583618,-0.4675180912017822
1540940,9.72972297668457,-0.45022302865982056,1.3040711879730225,0.435076504945755,-0.49104663729667664,0.41041141748428345,0.6350837349891663,-0.3780254125595093,-0.5400334000587463,-0.4026530086994171,9.559731483459473,-0.16488103568553925,-1.9344992637634277,0.22447608411312103,0.34518876671791077,0.5815426707267761,0.42567917704582214,-0.5815919637680054,-0.5117809176445007,-0.4675772190093994
