sampleTimeFine,D4:22:CD:00:A9:12_acc_x,D4:22:CD:00:A9:12_acc_y,D4:22:CD:00:A9:12_acc_z,D4:22:CD:00:A9:12_gyro_x,D4:22:CD:00:A9:12_gyro_y,D4:22:CD:00:A9:12_gyro_z,D4:22:CD:00:A9:12_quat_w,D4:22:CD:00:A9:12_quat_x,D4:22:CD:00:A9:12_quat_y,D4:22:CD:00:A9:12_quat_z,D4:22:CD:00:A1:93_acc_x,D4:22:CD:00:A1:93_acc_y,D4:22:CD:00:A1:93_acc_z,D4:22:CD:00:A1:93_gyro_x,D4:22:CD:00:A1:93_gyro_y,D4:22:CD:00:A1:93_gyro_z,D4:22:CD:00:A1:93_quat_w,D4:22:CD:00:A1:93_quat_x,D4:22:CD:00:A1:93_quat_y,D4:22:CD:00:A1:93_quat_z
461092,0.0,0.0,0.0,0.0,0.0,0.0,0.5764119029045105,-0.37310704588890076,-0.5718021988868713,-0.4489794969558716,0.0,0.0,0.0,0.0,0.0,0.0,0.320771723985672,-0.6963502764701843,-0.4531303346157074,-0.4548349380493164
461259,9.757708549499512,0.8340480327606201,0.7369216680526733,0.2973954379558563,-0.3912723660469055,0.6964028477668762,0.5762960314750671,-0.373181015253067,-0.5714669227600098,-0.4494934678077698,8.985925674438477,-0.31828346848487854,-3.68780255317688,0.9563974738121033,-0.12908801436424255,0.2719748616218567,0.32065293192863464,-0.6964423656463623,-0.452951580286026,-0.4549557566642761
461426,9.742131233215332,0.8925343751907349,0.7022629380226135,1.7624163627624512,-1.393510103225708,0.33139634132385254,0.5764282941818237,-0.37297385931015015,-0.5711504817008972,-0.4498978555202484,8.960699081420898,-0.27172625064849854,-3.684873580932617,0.8263489007949829,-0.12935692071914673,0.2607564926147461,0.32078060507774353,-0.6962088346481323,-0.45321622490882874,-0.4549594819545746
461592,9.812253952026367,0.8674182891845703,0.645552933216095,0.7134993672370911,0.12280648201704025,0.6120090484619141,0.5764005780220032,-0.3725799024105072,-0.5710035562515259,-0.4504460394382477,8.896759986877441,-0.2707296311855316,-3.6843695640563965,0.34731459617614746,-0.4349420368671417,0.030728833749890327,0.3205680549144745,-0.6959490776062012,-0.4536289572715759,-0.45509546995162964
462092,9.770724296569824,0.8590443134307861,0.701158344745636,0.0646144449710846,0.6504665613174438,0.4741615653038025,0.5764608979225159,-0.37188613414764404,-0.5711042284965515,-0.450814425945282,8.90540599822998,-0.2764892876148224,-3.654559850692749,-0.14272676408290863,-1.1858423948287964,0.03763145953416824,0.3202511668205261,-0.6958053708076477,-0.4541248679161072,-0.4550437033176422
462259,9.735505104064941,0.8583007454872131,0.7356863021850586,0.8496178984642029,0.6698424220085144,0.5104290843009949,0.5765199661254883,-0.3717925548553467,-0.5710057616233826,-0.450940877199173,9.079950332641602,-0.2994270324707031,-3.648395299911499,-0.3336181938648224,-0.8071329593658447,0.17451852560043335,0.3199947774410248,-0.6957265138626099,-0.45437493920326233,-0.45509496331214905
462426,9.745491981506348,0.8654831647872925,0.6883775591850281,1.0077507495880127,0.44214561581611633,0.4173269271850586,0.5767357349395752,-0.37151405215263367,-0.5710457563400269,-0.45084381103515625,9.053662300109863,-0.2880241572856903,-3.6672897338867188,-0.6661735773086548,0.016308888792991638,0.10172725468873978,0.31999698281288147,-0.6954957842826843,-0.4545116722583771,-0.4553094208240509
462592,9.7893705368042,0.8633739948272705,0.6967902183532715,0.6584320664405823,0.38759055733680725,0.3696872889995575,0.5768389105796814,-0.37137317657470703,-0.5710486173629761,-0.45082414150238037,8.991043090820312,-0.3065844476222992,-3.6662771701812744,-0.7205108404159546,0.43464115262031555,0.11188267171382904,0.31996092200279236,-0.6953580379486084,-0.4544321298599243,-0.45562461018562317
462759,9.780332565307617,0.8609905242919922,0.7419084906578064,0.6562294363975525,0.6300532221794128,0.31171301007270813,0.576942503452301,-0.37124180793762207,-0.5710397958755493,-0.45081087946891785,8.804858207702637,-0.3051220178604126,-3.682882070541382,-0.6333507299423218,-0.02100241184234619,0.3443819284439087,0.32001256942749023,-0.6952362656593323,-0.4544445872306824,-0.4557618796825409
462926,9.763843536376953,0.8812182545661926,0.811748206615448,-0.28044623136520386,0.6908449530601501,0.4174037575721741,0.5770533680915833,-0.3711546063423157,-0.5709704756736755,-0.4508287310600281,8.727544784545898,-0.28416603803634644,-3.6397056579589844,-0.7920471429824829,-1.9374855756759644,0.6932653784751892,0.3199905753135681,-0.6952685117721558,-0.45464059710502625,-0.45553237199783325
