sampleTimeFine,D4:22:CD:00:A9:12_acc_x,D4:22:CD:00:A9:12_acc_y,D4:22:CD:00:A9:12_acc_z,D4:22:CD:00:A9:12_gyro_x,D4:22:CD:00:A9:12_gyro_y,D4:22:CD:00:A9:12_gyro_z,D4:22:CD:00:A9:12_quat_w,D4:22:CD:00:A9:12_quat_x,D4:22:CD:00:A9:12_quat_y,D4:22:CD:00:A9:12_quat_z,D4:22:CD:00:A1:93_acc_x,D4:22:CD:00:A1:93_acc_y,D4:22:CD:00:A1:93_acc_z,D4:22:CD:00:A1:93_gyro_x,D4:22:CD:00:A1:93_gyro_y,D4:22:CD:00:A1:93_gyro_z,D4:22:CD:00:A1:93_quat_w,D4:22:CD:00:A1:93_quat_x,D4:22:CD:00:A1:93_quat_y,D4:22:CD:00:A1:93_quat_z
3028995,0.11407473683357239,-0.7911518812179565,0.02674819529056549,-0.44963958859443665,0.2945479154586792,-0.5358204245567322,0.692470908164978,-0.33296412229537964,-0.4868868291378021,-0.41540345549583435,-0.2076292484998703,0.7502992749214172,-0.2681441605091095,-0.005026505794376135,-0.1199856847524643,-0.6457715630531311,0.3470614552497864,-0.6368903517723083,-0.3673943877220154,-0.5821858048439026
3029162,9.336225509643555,-0.5821707844734192,2.964275360107422,0.4034833014011383,-0.2071811407804489,-0.2071555256843567,0.6923184990882874,-0.3333917260169983,-0.48686161637306213,-0.41534438729286194,9.817214965820312,-0.15664146840572357,-0.7845154404640198,-1.481886863708496,-0.025753572583198547,-1.859789490699768,0.3465847671031952,-0.6369541883468628,-0.3673122227191925,-0.5824517607688904
3029329,9.328594207763672,-0.5663100481033325,2.9372494220733643,-0.08246008306741714,0.33709514141082764,-0.3310697078704834,0.6922427415847778,-0.33369919657707214,-0.4868246018886566,-0.4152670204639435,9.84304428100586,-0.16496995091438293,-0.8114782571792603,-1.089577078819275,0.3196401000022888,-1.8787940740585327,0.34641173481941223,-0.636914849281311,-0.36711955070495605,-0.5827193260192871
3029495,9.40056324005127,-0.5661165118217468,2.963430404663086,0.3011349141597748,1.114709496498108,-0.25330957770347595,0.6922348141670227,-0.33375707268714905,-0.486955851316452,-0.4150799512863159,9.79435920715332,-0.10863126814365387,-0.817360520362854,-0.7906128168106079,0.9233570694923401,-1.9459890127182007,0.3463752269744873,-0.6368911266326904,-0.3670123517513275,-0.5828344821929932
3029995,9.365850448608398,-0.5682793259620667,2.9809682369232178,1.320417881011963,1.484697699546814,-0.3235523998737335,0.6922701001167297,-0.33378034830093384,-0.4869160056114197,-0.4150488078594208,9.832009315490723,-0.06553830951452255,-0.7837862372398376,-0.9130287766456604,1.4409641027450562,-2.103135585784912,0.3461019992828369,-0.6368008255958557,-0.36705607175827026,-0.583067774772644
3030162,9.359935760498047,-0.5310190320014954,2.989531993865967,1.7299073934555054,1.2893434762954712,-0.28811728954315186,0.6923781037330627,-0.3336033821105957,-0.48693567514419556,-0.4149879813194275,9.819210052490234,-0.0379989854991436,-0.7901948690414429,-0.9732568264007568,2.0845086574554443,-1.9234367609024048,0.34587907791137695,-0.6364668607711792,-0.3672506511211395,-0.5834422707557678
3030329,9.301191329956055,-0.5447079539299011,3.035640001296997,0.6687284111976624,0.9616608619689941,-0.33470675349235535,0.6923943161964417,-0.33349665999412537,-0.48691311478614807,-0.4150732755661011,9.804940223693848,-0.05702458322048187,-0.7558015584945679,-0.9977554082870483,2.502751350402832,-1.817950963973999,0.3455371558666229,-0.6361221671104431,-0.36736783385276794,-0.583946704864502
3030495,9.342048645019531,-0.5745425224304199,2.9851784706115723,-0.04515518993139267,0.553355872631073,-0.3314155042171478,0.6924004554748535,-0.3334239721298218,-0.48684045672416687,-0.41520652174949646,9.746830940246582,-0.055745385587215424,-0.7429149746894836,-0.9295105338096619,2.4919300079345703,-1.4783138036727905,0.34519562125205994,-0.6358272433280945,-0.3673267066478729,-0.5844956040382385
3030662,9.335321426391602,-0.5652302503585815,3.024942398071289,-0.009809663519263268,0.4927947521209717,-0.09549695253372192,0.6923735737800598,-0.33344054222106934,-0.4867260456085205,-0.4153720736503601,9.743338584899902,-0.03623395785689354,-0.7369838356971741,-0.8661958575248718,2.0498545169830322,-0.8666440844535828,0.3450523614883423,-0.6355252861976624,-0.36735621094703674,-0.5848897099494934
3030829,9.298360824584961,-0.5335236191749573,3.0179219245910645,0.3460467755794525,0.5314955711364746,0.1003185361623764,0.692372739315033,-0.33344897627830505,-0.48658838868141174,-0.41552796959877014,9.736966133117676,-0.01670330949127674,-0.7027840614318848,-0.8494579195976257,1.6609258651733398,-0.15302306413650513,0.3449399471282959,-0.6353148221969604,-0.36729809641838074,-0.5852212309837341
