sampleTimeFine,W4_acc_x,W4_acc_y,W4_acc_z,W4_gyro_x,W4_gyro_y,W4_gyro_z,W4_quat_w,W4_quat_x,W4_quat_y,W4_quat_z,W5_acc_x,W5_acc_y,W5_acc_z,W5_gyro_x,W5_gyro_y,W5_gyro_z,W5_quat_w,W5_quat_x,W5_quat_y,W5_quat_z
1115115,-0.4628782272338867,-0.0973085910081863,-0.3214684724807739,-1.2918323278427124,-0.0967060849070549,-0.8356248140335083,0.7046287059783936,-0.3035767376422882,-0.467948168516159,-0.4385932385921478,0.6199964284896851,0.2258697897195816,-0.3226048946380615,-2.005547285079956,-0.7262229919433594,0.0421472191810607,0.3515104353427887,-0.630194902420044,-0.4311684370040893,-0.5416535139083862
1115281,9.05747413635254,-0.1527898758649826,3.644341230392456,0.5125677585601807,-0.4223662614822387,0.4427859783172607,0.7042655944824219,-0.3042201995849609,-0.4678088426589966,-0.4388791918754577,9.671144485473633,0.2606844305992126,-1.6154800653457642,0.6557043790817261,-0.3894411027431488,-0.144365981221199,0.3514879047870636,-0.630328893661499,-0.4311167299747467,-0.5415534377098083
1115448,9.11911392211914,-0.1984015554189682,3.628300666809082,0.7948580980300903,-0.679556131362915,0.3909714221954345,0.7036863565444946,-0.3046730756759643,-0.4680793881416321,-0.4392056763172149,9.662054061889648,0.3206141293048858,-1.634866714477539,0.2850373387336731,-0.277308702468872,-0.3892745971679687,0.3512728810310364,-0.6302399039268494,-0.4311475753784179,-0.5417720675468445
1115615,9.171661376953123,-0.1628008931875229,3.693653345108032,1.0105555057525637,-0.4620018899440765,0.2173173725605011,0.7034626603126526,-0.3049623668193817,-0.4686397314071655,-0.4387655854225158,9.637167930603027,0.3488911986351013,-1.5990830659866333,-0.2431029230356216,-0.018441142514348,-0.415297120809555,0.3508675396442413,-0.6299120187759399,-0.4316188097000122,-0.5420407652854919
1115781,9.117161750793455,-0.115159660577774,3.6582980155944815,0.9820612668991088,-0.2560629546642303,-0.3237573206424713,0.7032169699668884,-0.3050887882709503,-0.4689615368843078,-0.4387276470661163,9.636731147766112,0.3215010464191437,-1.6020193099975586,-0.4914052188396454,0.0327522382140159,0.2357969135046005,0.3502252399921417,-0.6297376155853271,-0.4317188560962677,-0.5425786972045898
1115948,9.07266616821289,-0.1259967535734176,3.711493730545044,0.9649263620376588,-0.1506410986185073,-0.2714689671993255,0.7031817436218262,-0.3048113584518432,-0.4693982899188995,-0.4385097622871399,9.620619773864746,0.3182766139507293,-1.598531723022461,-0.6139107942581177,0.3044517636299133,0.5986008048057556,0.3500833511352539,-0.6293898224830627,-0.4320235550403595,-0.5428312420845032
1116115,9.114434242248535,-0.1564723402261734,3.690546751022339,0.7133328318595886,-0.8089514970779419,0.3547678887844085,0.7032737731933594,-0.3045014441013336,-0.4697068631649017,-0.4382469952106476,9.61099338531494,0.309502899646759,-1.582805871963501,-0.6775455474853516,0.4439000785350799,0.9700233936309814,0.3499475717544555,-0.6292229890823364,-0.4320624470710754,-0.5430812835693359
1116281,9.118643760681152,-0.1536621898412704,3.69545316696167,0.8157196044921875,-0.3304038047790527,0.3945316076278686,0.7033328413963318,-0.3043127357959747,-0.469834566116333,-0.4381464421749115,9.632434844970703,0.2641129791736603,-1.5810961723327637,-0.6808111667633057,0.4367669820785522,0.949033796787262,0.3497545123100281,-0.6292045712471008,-0.4318810105323791,-0.5433711409568787
1116448,9.06197738647461,-0.1119495928287506,3.72264575958252,0.362080305814743,-0.171310544013977,0.154911994934082,0.7033387422561646,-0.3042181432247162,-0.4698619842529297,-0.4381733536720276,9.623679161071776,0.2409127056598663,-1.609021544456482,-0.2809969484806061,0.4118585884571075,0.8473256826400757,0.3499054610729217,-0.629032552242279,-0.43193319439888,-0.5434316992759705
1116615,9.083738327026367,-0.135209247469902,3.6992502212524414,-0.1162304207682609,-0.5478940606117249,0.1782451719045639,0.7032986283302307,-0.3041822612285614,-0.4698502123355865,-0.4382751286029815,9.583600044250488,0.2029967904090881,-1.6054588556289673,0.2469896525144577,0.338414192199707,1.001616597175598,0.3499723374843597,-0.6290560364723206,-0.4317657649517059,-0.5434945821762085
1116781,9.10947608947754,-0.1680459827184677,3.674513578414917,0.0552786067128181,-0.2583168745040893,0.4393922388553619,0.7033156752586365,-0.3041313886642456,-0.4698101878166199,-0.4383260309696197,9.60985279083252,0.201752483844757,-1.5929380655288696,0.972136378288269,-0.0396740697324276,1.074676752090454,0.3502146005630493,-0.6290560960769653,-0.4317335486412048,-0.5433640480041504
1116948,9.08659553527832,-0.1686682403087616,3.682517290115357,0.2993676364421844,-0.1399349868297577,0.6863626837730408,0.703401505947113,-0.3040643334388733,-0.4697934091091156,-0.4382528066635132,9.630867958068848,0.2209392338991165,-1.6044206619262695,1.4496595859527588,-0.1237605735659599,0.9750691652297974,0.3505517840385437,-0.6290203928947449,-0.4317768216133117,-0.5431535243988037
1117115,9.0701904296875,-0.1658476740121841,3.679508209228516,0.3496069312095642,-0.3218747675418854,0.7463732361793518,0.7033649682998657,-0.3041556179523468,-0.4697107076644897,-0.4383365213871002,9.6610689163208,0.2793655097484588,-1.588616132736206,1.5821797847747805,0.1721749901771545,0.6249563694000244,0.3507538139820099,-0.6290509104728699,-0.4316859543323517,-0.5430600047111511
1117281,9.098254203796388,-0.1847361326217651,3.665805578231812,0.2042036205530166,-0.1986392736434936,0.7125003933906555,0.7034066319465637,-0.3041803240776062,-0.4696603417396545,-0.4383066296577453,9.595837593078612,0.2805207669734955,-1.5870640277862549,1.3322510719299316,0.2592581510543823,0.4598824679851532,0.3509963452816009,-0.6289929151535034,-0.4317031800746918,-0.542956531047821
1117448,9.109404563903809,-0.1792538166046142,3.691246747970581,0.4189149141311645,-0.1434055119752884,0.6239957809448242,0.7035235166549683,-0.304116815328598,-0.4696747362613678,-0.4381476640701294,9.6500825881958,0.2754803299903869,-1.594545602798462,1.1229567527770996,0.1178504452109336,0.701755940914154,0.3511777818202972,-0.628993570804596,-0.4316604435443878,-0.5428724884986877
1117615,9.100171089172363,-0.1310198009014129,3.694169044494629,0.5531766414642334,-0.0234228130429983,0.6639003753662109,0.7035593390464783,-0.3041472434997558,-0.4696147739887237,-0.4381331205368042,9.584236145019531,0.2799794673919678,-1.606483817100525,0.8683792948722839,-0.0579359270632267,0.7567464113235474,0.3513149917125702,-0.6290231943130493,-0.4316053688526153,-0.5427932143211365
1117781,9.105789184570312,-0.1836181282997131,3.614636898040772,0.4439129531383514,-0.5737500786781311,1.0078277587890625,0.7036294341087341,-0.3041770458221435,-0.4696360230445862,-0.4379771053791046,9.65036678314209,0.345382958650589,-1.614682674407959,0.28179731965065,-0.2396964430809021,0.3695464134216308,0.3514014184474945,-0.6290270686149597,-0.4316259026527405,-0.5427164435386658
1117948,9.15841007232666,-0.1506484448909759,3.7081024646759033,0.8632568120956421,-0.1871391981840133,0.94008207321167,0.7036315202713013,-0.3042571544647217,-0.4695916175842285,-0.4379659295082092,9.630794525146484,0.3076217770576477,-1.6211305856704712,-0.3413404822349548,0.1238694339990615,0.1709967851638794,0.3513740003108978,-0.6290485858917236,-0.431564062833786,-0.5427584648132324
1118115,9.125429153442385,-0.1068598330020904,3.621488332748413,0.6810864806175232,-0.4718371033668518,0.4009603857994079,0.7035925984382629,-0.3043105006217956,-0.4696052968502044,-0.437976598739624,9.62509059906006,0.2797312140464782,-1.6411426067352295,-0.5080406665802002,0.1727768629789352,0.3412444293498993,0.3513538539409637,-0.6290726065635681,-0.4314969778060913,-0.5427969694137573
