sampleTimeFine,W4_acc_x,W4_acc_y,W4_acc_z,W4_gyro_x,W4_gyro_y,W4_gyro_z,W4_quat_w,W4_quat_x,W4_quat_y,W4_quat_z,W5_acc_x,W5_acc_y,W5_acc_z,W5_gyro_x,W5_gyro_y,W5_gyro_z,W5_quat_w,W5_quat_x,W5_quat_y,W5_quat_z
252040,0.0,0.0,0.0,0.0,0.0,0.0,0.7527198791503906,-0.2276042997837066,-0.5389668941497803,-0.3018668889999389,0.0,0.0,0.0,0.0,0.0,0.0,0.4819369614124298,-0.5451422333717346,-0.5256548523902893,-0.44073086977005
252207,9.295896530151367,-0.2134065926074981,3.1229729652404785,0.502796471118927,-0.1310729831457138,0.6308087110519409,0.7526476979255676,-0.2281801998615265,-0.5386797785758972,-0.3021247684955597,9.6569242477417,-0.6301027536392212,-1.4298068284988403,-0.0523011311888694,0.4756982326507568,0.1294017434120178,0.4826054275035858,-0.5445140600204468,-0.5261050462722778,-0.4402386844158172
252374,9.299934387207031,-0.1844428926706314,3.101379871368408,0.4313370287418365,-0.2525027990341186,0.3328946828842163,0.7527838349342346,-0.2286521047353744,-0.5382465720176697,-0.3022010028362274,9.663866996765137,-0.6219596862792969,-1.427303671836853,0.0319582447409629,0.4622131586074829,0.0851173996925354,0.4828459620475769,-0.5445106029510498,-0.5259595513343811,-0.4401528239250183
252540,9.310677528381348,-0.1686432063579559,3.112898826599121,0.4140229225158691,-0.2937520444393158,0.2680561244487762,0.7529520988464355,-0.2286484092473983,-0.5381596088409424,-0.3019395172595978,9.651572227478027,-0.5933571457862854,-1.427582621574402,0.0209319796413183,0.335660845041275,0.1620707660913467,0.4829408228397369,-0.54460209608078,-0.5257453918457031,-0.4401913285255432
253374,9.328694343566896,-0.1854263544082641,3.102020025253296,0.4659782350063324,-0.4255293905735016,0.1620707660913467,0.7527455687522888,-0.2286793142557144,-0.5383032560348511,-0.3021747171878814,9.659342765808104,-0.5803290605545044,-1.424982666969299,-0.0782852172851562,0.1389809101819992,0.1493156403303146,0.4828594624996185,-0.5446776151657104,-0.525614321231842,-0.4403437972068786
253540,9.321194648742676,-0.1685502231121063,3.0953361988067627,0.5366308689117432,-0.5173252820968628,0.2801581025123596,0.7526549696922302,-0.228757306933403,-0.5383476614952087,-0.3022625148296356,9.666037559509276,-0.5693464875221252,-1.421553134918213,-0.1948101967573166,0.0275656692683696,0.1854039281606674,0.4827165901660919,-0.5447184443473816,-0.5255457162857056,-0.4405319690704345
253707,9.312312126159668,-0.1767450720071792,3.0982754230499268,0.5347227454185486,-0.6461315751075745,0.2892634272575378,0.7526366114616394,-0.2286902219057083,-0.5384721159934998,-0.3021368086338043,9.645153045654297,-0.5883649587631226,-1.433876395225525,-0.3382028937339782,-0.046474240720272,0.3608893454074859,0.4825495481491089,-0.5447651743888855,-0.5254802107810974,-0.4407353103160858
253874,9.317276000976562,-0.1881839632987976,3.104809284210205,0.4322335124015808,-0.530746340751648,0.1924602389335632,0.7525942325592041,-0.2286780625581741,-0.5385534763336182,-0.3021067380905151,9.652945518493652,-0.5843239426612854,-1.4222288131713867,-0.2065920233726501,-0.3005650043487549,0.5172163844108582,0.482367068529129,-0.5448890924453735,-0.5253968238830566,-0.440881073474884
254040,9.322938919067385,-0.1670557558536529,3.11462950706482,0.4246136546134949,-0.6149224042892456,0.1605724096298217,0.7525419592857361,-0.2286887168884277,-0.5386300086975098,-0.3020927011966705,9.670122146606444,-0.5952025055885315,-1.4172652959823608,-0.0882869735360145,-0.2995789349079132,0.4852133393287658,0.4823564291000366,-0.5448330044746399,-0.5254940986633301,-0.4408462047576904
254207,9.29745388031006,-0.1540716588497162,3.080296516418457,0.4409418106079101,-0.9045252799987792,0.2085321843624115,0.752463698387146,-0.2287270575761795,-0.5387238264083862,-0.3020915389060974,9.677928924560549,-0.5709629654884338,-1.4042764902114868,-0.1279098242521286,-0.2087434828281402,0.3610173761844635,0.4824181795120239,-0.5447072386741638,-0.5256404876708984,-0.4407595694065094
254374,9.309123039245604,-0.1633425951004028,3.0750491619110107,0.4995948374271393,-0.6947700381278992,0.4116920828819275,0.7524166703224182,-0.2287481278181076,-0.5388011932373047,-0.3020543158054352,9.624385833740234,-0.6028519868850708,-1.4456603527069092,-0.1104675754904747,-0.2701243162155151,0.4013318419456482,0.4824719130992889,-0.5445966720581055,-0.5257618427276611,-0.4406924247741699
254540,9.326455116271973,-0.1750338822603225,3.066122055053711,0.3771405816078186,-0.7209334373474121,0.0564439818263053,0.752362847328186,-0.2287257611751556,-0.538905143737793,-0.3020199239253998,9.643160820007324,-0.6057987809181213,-1.4520832300186155,0.1900270134210586,-0.3470520675182342,0.7138962745666504,0.4824771881103515,-0.5446222424507141,-0.5257755517959595,-0.4406387209892273
254707,9.319271087646484,-0.139260709285736,3.0852017402648926,0.5306503176689148,-0.4472745358943939,0.2814002931118011,0.7523313760757446,-0.2287169694900512,-0.5389747023582458,-0.3019808530807495,9.619193077087402,-0.5517944693565369,-1.4379321336746216,0.200745940208435,-0.4094574451446533,0.508687436580658,0.4824137091636657,-0.5447146892547607,-0.5257447957992554,-0.440630555152893
254874,9.334290504455566,-0.1656996458768844,3.101349353790283,0.6090507507324219,-0.3713201284408569,0.5076500773429871,0.752346932888031,-0.2286564856767654,-0.5390549302101135,-0.3018449246883392,9.662571907043455,-0.5579562783241272,-1.4700751304626465,-0.0898621529340744,-0.5174789428710938,0.2864332199096679,0.4823343157768249,-0.5447657108306885,-0.5257785320281982,-0.4406140744686126
255040,9.32936954498291,-0.1649457365274429,3.1024746894836426,0.3232514858245849,-0.5172228217124939,0.401677519083023,0.7523033022880554,-0.2286904156208038,-0.539110541343689,-0.3018284142017364,9.68308162689209,-0.5954921841621399,-1.4650541543960571,-0.1023355424404144,-0.358385682106018,0.5426626205444336,0.4822503626346588,-0.5448561310768127,-0.5257623791694641,-0.4406138062477112
255207,9.320987701416016,-0.1626097559928894,3.083634853363037,0.2025644332170486,-0.5429508090019226,0.2233619391918182,0.7522811889648438,-0.2286664694547653,-0.5391908288002014,-0.3017581701278686,9.685099601745604,-0.5863907337188721,-1.46989643573761,0.1217819675803184,-0.0988009721040725,0.7944994568824768,0.4823396801948547,-0.5448015928268433,-0.5258625149726868,-0.4404636919498443
255374,9.32071304321289,-0.1655459851026535,3.0914669036865234,0.0985896810889244,-0.5016759037971497,0.2065087854862213,0.752242922782898,-0.2286795526742935,-0.539250373840332,-0.301737517118454,9.662055015563965,-0.6011975407600403,-1.4671601057052612,0.1926266998052597,-0.0361139066517353,0.9275317788124084,0.4823895096778869,-0.5448231101036072,-0.5258778929710388,-0.440364271402359
255540,9.3184232711792,-0.1722332090139389,3.0676283836364746,0.4218987226486206,-0.4245560765266418,0.1034816950559616,0.7522194385528564,-0.2286440730094909,-0.5393182635307312,-0.3017012774944305,9.63714599609375,-0.6096789836883545,-1.462593674659729,0.2232338786125183,-0.1220829263329505,0.7116424441337585,0.4824071824550628,-0.5448566675186157,-0.5258936285972595,-0.4402846097946167
255707,9.327707290649414,-0.1654242724180221,3.071007490158081,0.6970688104629517,-0.3954856991767883,0.01761513389647,0.7522105574607849,-0.2285599559545517,-0.5394042730331421,-0.3016334176063537,9.646349906921388,-0.6056914925575256,-1.4584808349609375,0.2494741082191467,-0.1904048323631286,0.4145863652229309,0.4823964238166809,-0.5448870062828064,-0.5259219408035278,-0.4402250647544861
255874,9.31640625,-0.1521819233894348,3.0824153423309326,0.7271637320518494,-0.3698473870754242,0.0294353980571031,0.7521905303001404,-0.2284992486238479,-0.5394781231880188,-0.3015972673892975,9.638687133789062,-0.5991327166557312,-1.4487394094467163,0.2525732517242431,-0.1815812289714813,0.0817621424794197,0.4823877811431885,-0.5448702573776245,-0.5259959697723389,-0.4401665329933166
