sampleTimeFine,D4:22:CD:00:A9:12_acc_x,D4:22:CD:00:A9:12_acc_y,D4:22:CD:00:A9:12_acc_z,D4:22:CD:00:A9:12_gyro_x,D4:22:CD:00:A9:12_gyro_y,D4:22:CD:00:A9:12_gyro_z,D4:22:CD:00:A9:12_quat_w,D4:22:CD:00:A9:12_quat_x,D4:22:CD:00:A9:12_quat_y,D4:22:CD:00:A9:12_quat_z,D4:22:CD:00:A1:93_acc_x,D4:22:CD:00:A1:93_acc_y,D4:22:CD:00:A1:93_acc_z,D4:22:CD:00:A1:93_gyro_x,D4:22:CD:00:A1:93_gyro_y,D4:22:CD:00:A1:93_gyro_z,D4:22:CD:00:A1:93_quat_w,D4:22:CD:00:A1:93_quat_x,D4:22:CD:00:A1:93_quat_y,D4:22:CD:00:A1:93_quat_z
299718,0.0,0.0,0.0,0.0,0.0,0.0,0.7460511326789856,-0.23101472854614258,-0.538734495639801,-0.31591910123825073,0.0,0.0,0.0,0.0,0.0,0.0,0.41407090425491333,-0.5989163517951965,-0.537563681602478,-0.4252878427505493
299884,9.324365615844727,-0.026305997744202614,3.093437671661377,0.4546702206134796,-0.32196441292762756,0.6496212482452393,0.7459114193916321,-0.2311277985572815,-0.5386338233947754,-0.3163381516933441,9.313643455505371,-0.31605464220046997,-2.8785438537597656,1.0305333137512207,-0.4049239456653595,0.49458765983581543,0.41396600008010864,-0.5986996293067932,-0.5378073453903198,-0.42538705468177795
300051,9.32815170288086,-0.03225294128060341,3.0793800354003906,0.6365588307380676,-0.24412745237350464,0.7035360932350159,0.7460665106773376,-0.23084616661071777,-0.5385874509811401,-0.3162570297718048,9.296448707580566,-0.3079584836959839,-2.877666711807251,0.7043299674987793,-0.23152601718902588,0.4984423518180847,0.41358259320259094,-0.5985744595527649,-0.5379461050033569,-0.4257606863975525
300218,9.332615852355957,-0.010514390654861927,3.0859005451202393,0.5800827741622925,-0.32268160581588745,0.6018279790878296,0.7459134459495544,-0.23108328878879547,-0.5384310483932495,-0.3167107105255127,9.258936882019043,-0.2800992727279663,-2.8792831897735596,0.25692740082740784,-0.043016526848077774,0.530791163444519,0.41341710090637207,-0.598156213760376,-0.5384174585342407,-0.42591336369514465
300718,9.328378677368164,-0.011013041250407696,3.079493761062622,0.7122315168380737,-0.3242567479610443,0.4634554088115692,0.7458712458610535,-0.23078379034996033,-0.5385040640830994,-0.3169044852256775,9.283851623535156,-0.28955477476119995,-2.857818841934204,-0.24818703532218933,-0.2084745615720749,0.585013210773468,0.41308438777923584,-0.5979413986206055,-0.5387495756149292,-0.4261177182197571
300884,9.309282302856445,0.005471596959978342,3.0867927074432373,0.567110002040863,-0.17332112789154053,0.395825058221817,0.7458940744400024,-0.23065702617168427,-0.5385427474975586,-0.31687721610069275,9.302530288696289,-0.31944113969802856,-2.874619722366333,-0.42497870326042175,-0.11040353775024414,0.6089226603507996,0.4128076732158661,-0.5978478789329529,-0.5388568043708801,-0.42638149857521057
301051,9.309564590454102,0.009820444509387016,3.090486526489258,0.5040515065193176,-0.22029481828212738,0.3759112060070038,0.745860755443573,-0.23062142729759216,-0.5385482907295227,-0.31697240471839905,9.29776668548584,-0.32211971282958984,-2.8762004375457764,-0.6484878659248352,0.14564022421836853,0.46065086126327515,0.4127192199230194,-0.597706139087677,-0.538981020450592,-0.42650869488716125
301218,9.331870079040527,0.006261939182877541,3.1264240741729736,0.4446941316127777,-0.29430273175239563,0.2666986286640167,0.7458763122558594,-0.23048561811447144,-0.5386049747467041,-0.3169381022453308,9.277822494506836,-0.3161867558956146,-2.8787682056427,-0.6475530862808228,0.08464356511831284,0.3302437365055084,0.4127447009086609,-0.5975180864334106,-0.5391688942909241,-0.4265102446079254
301384,9.302380561828613,0.018925288692116737,3.072509288787842,0.46949994564056396,-0.30653277039527893,0.39779722690582275,0.745894730091095,-0.23038913309574127,-0.538625955581665,-0.31692928075790405,9.267394065856934,-0.3140375018119812,-2.878835916519165,-0.6205828785896301,0.06251420080661774,0.24277634918689728,0.41266557574272156,-0.597504734992981,-0.539179801940918,-0.4265916347503662
301551,9.33951187133789,0.019307943060994148,3.0949392318725586,0.49632930755615234,-0.3088763654232025,0.26571255922317505,0.7458769679069519,-0.23032066226005554,-0.5386537313461304,-0.31697362661361694,9.280229568481445,-0.3372507393360138,-2.870042085647583,-0.6941680908203125,-0.0665033683180809,0.35884028673171997,0.4125305414199829,-0.5976035594940186,-0.5390934348106384,-0.42669305205345154
301718,9.363543510437012,-0.01314991433173418,3.1064834594726562,0.09499109536409378,-0.3201459050178528,0.4330531060695648,0.7458545565605164,-0.23030610382556915,-0.5386666059494019,-0.3170147240161896,9.302310943603516,-0.3469562232494354,-2.875356912612915,-0.26872846484184265,-0.17674043774604797,0.541394829750061,0.41247791051864624,-0.5976916551589966,-0.5390257835388184,-0.4267060160636902
301884,9.30014419555664,-0.03145301342010498,3.049046277999878,0.30650076270103455,-0.45659756660461426,0.4393666386604309,0.7458521127700806,-0.23025962710380554,-0.5387139320373535,-0.31697407364845276,9.221600532531738,-0.3345506191253662,-2.897199869155884,0.023339571431279182,-0.17918643355369568,0.7160093784332275,0.41257303953170776,-0.5976706743240356,-0.5390735268592834,-0.42658287286758423
302051,9.368976593017578,-0.025055143982172012,3.076936960220337,0.382647305727005,-0.3281498849391937,0.5095710158348083,0.7458776235580444,-0.23020024597644806,-0.5387664437294006,-0.3168680667877197,9.280647277832031,-0.37398582696914673,-2.9062912464141846,0.464364618062973,-0.7351228594779968,0.9258926510810852,0.41262388229370117,-0.5977460741996765,-0.5391057133674622,-0.42638733983039856
302218,9.356528282165527,-0.008389830589294434,3.082412004470825,-0.18683183193206787,-0.7030686140060425,0.4056859612464905,0.7458160519599915,-0.2302793264389038,-0.5388166904449463,-0.31686991453170776,9.309929847717285,-0.32654017210006714,-2.9205803871154785,0.6008419394493103,-0.4998190701007843,0.6386719346046448,0.41265836358070374,-0.5978380441665649,-0.5390959978103638,-0.4262374937534332
302384,9.325532913208008,0.0024675829336047173,3.0669589042663574,0.35069552063941956,-0.4170515835285187,0.010123420506715775,0.745781660079956,-0.230250284075737,-0.5388795137405396,-0.3168649673461914,9.326391220092773,-0.3146776258945465,-2.891953706741333,0.2542124092578888,-0.25922611355781555,0.23563040792942047,0.41272154450416565,-0.5978109240531921,-0.5391939878463745,-0.4260903000831604
302551,9.375564575195312,-0.007556754630059004,3.091545820236206,0.4621875286102295,-0.28696468472480774,0.4503032863140106,0.7457915544509888,-0.23021890223026276,-0.5389295816421509,-0.3167792856693268,9.304676055908203,-0.31205984950065613,-2.903740882873535,0.0856296643614769,0.03387919440865517,0.10628629475831985,0.41275274753570557,-0.5977964997291565,-0.5392321348190308,-0.4260319173336029
302718,9.31275749206543,0.013431227765977383,3.1111063957214355,0.5840527415275574,-0.45567554235458374,0.8597221970558167,0.7458080053329468,-0.23022325336933136,-0.5389860272407532,-0.31664130091667175,9.290629386901855,-0.28640055656433105,-2.8889389038085938,-0.11356671899557114,0.19675035774707794,0.1561926305294037,0.4127914607524872,-0.5977675318717957,-0.5392652750015259,-0.42599332332611084
302884,9.337089538574219,0.02305903099477291,3.12978196144104,0.3350461423397064,-0.5381612777709961,0.5057035088539124,0.7458277940750122,-0.230174720287323,-0.5390676856040955,-0.3164910078048706,9.291461944580078,-0.2579124867916107,-2.874823570251465,-0.4720292091369629,0.3151322305202484,0.45785900950431824,0.4127679467201233,-0.5978371500968933,-0.5391715168952942,-0.4260372519493103
303051,9.305906295776367,0.036766767501831055,3.09779691696167,0.1121387928724289,-0.34223684668540955,0.41666093468666077,0.7458158731460571,-0.23019620776176453,-0.539086639881134,-0.31647107005119324,9.291274070739746,-0.25759992003440857,-2.8880667686462402,-1.1364610195159912,0.5738716721534729,0.6326656341552734,0.41275709867477417,-0.5978775024414062,-0.5390737056732178,-0.4261147081851959
303218,9.30854606628418,-0.009931127540767193,3.090404510498047,0.1366245448589325,-0.6402790546417236,0.43473073840141296,0.7457831501960754,-0.23022474348545074,-0.5391384959220886,-0.31643930077552795,9.244607925415039,-0.30581405758857727,-2.8623218536376953,-1.464969277381897,0.7706027626991272,0.8234289288520813,0.412759929895401,-0.5979085564613342,-0.5389605164527893,-0.4262113869190216
303384,9.305274963378906,0.002654106356203556,3.0898964405059814,0.5906480550765991,-0.4079974889755249,0.4819733798503876,0.7457893490791321,-0.2301967293024063,-0.5391839742660522,-0.31636765599250793,9.26378059387207,-0.35653257369995117,-2.9037022590637207,-1.1171234846115112,0.5888423919677734,0.9405046701431274,0.41276323795318604,-0.5979713201522827,-0.5388308763504028,-0.4262841045856476
303551,9.312651634216309,0.0034188542049378157,3.0937340259552,0.4075172245502472,-0.2996941804885864,0.48324117064476013,0.7458001971244812,-0.23018206655979156,-0.5392091274261475,-0.3163098692893982,9.275659561157227,-0.37375420331954956,-2.86808705329895,-0.45896679162979126,0.7297762632369995,0.8438680768013,0.41282519698143005,-0.5979940295219421,-0.5387277007102966,-0.42632266879081726
303718,9.326094627380371,-0.017251623794436455,3.080612897872925,0.22571830451488495,-0.2211528718471527,0.5212632417678833,0.7458102107048035,-0.2301931083202362,-0.5392127633094788,-0.3162720799446106,9.290824890136719,-0.3848302662372589,-2.8963422775268555,0.09540089219808578,0.6337670087814331,0.6430260539054871,0.41289374232292175,-0.5980145335197449,-0.5386337637901306,-0.4263462722301483
303884,9.31887435913086,-0.005557621363550425,3.1008331775665283,0.388384610414505,-0.2609165906906128,0.5674686431884766,0.7458155751228333,-0.23021060228347778,-0.5392201542854309,-0.31623390316963196,9.309511184692383,-0.36633169651031494,-2.870668411254883,0.771614670753479,0.7283163666725159,0.477196604013443,0.4130079448223114,-0.5979993939399719,-0.5385649800300598,-0.4263438880443573
304051,9.347966194152832,-0.0038122369442135096,3.0959298610687256,0.3192174732685089,-0.20362095534801483,0.5744224190711975,0.7458178997039795,-0.2302459478378296,-0.5392116904258728,-0.3162173628807068,9.310405731201172,-0.32594454288482666,-2.852255344390869,0.9542587399482727,0.7068400382995605,0.2846403419971466,0.41319021582603455,-0.597882866859436,-0.5386077165603638,-0.4262767732143402
304218,9.346846580505371,0.004706288687884808,3.091784954071045,0.3718515932559967,-0.29268911480903625,0.5972561240196228,0.7458367347717285,-0.23024699091911316,-0.5392298102378845,-0.31614112854003906,9.309926986694336,-0.3005426824092865,-2.8292462825775146,0.8579037189483643,0.6541290879249573,0.14981508255004883,0.4133888781070709,-0.5977169275283813,-0.5387082099914551,-0.4261895716190338
304384,9.343352317810059,-0.019319096580147743,3.0895423889160156,0.6186939477920532,-0.32471781969070435,0.6879123449325562,0.7458862662315369,-0.23019415140151978,-0.5392757654190063,-0.31598415970802307,9.289695739746094,-0.27524301409721375,-2.8247170448303223,0.664297342300415,0.7961258292198181,0.40628781914711,0.41353437304496765,-0.5976510643959045,-0.5386751890182495,-0.4261825978755951
