sampleTimeFine,D4:22:CD:00:A9:12_acc_x,D4:22:CD:00:A9:12_acc_y,D4:22:CD:00:A9:12_acc_z,D4:22:CD:00:A9:12_gyro_x,D4:22:CD:00:A9:12_gyro_y,D4:22:CD:00:A9:12_gyro_z,D4:22:CD:00:A9:12_quat_w,D4:22:CD:00:A9:12_quat_x,D4:22:CD:00:A9:12_quat_y,D4:22:CD:00:A9:12_quat_z,D4:22:CD:00:A1:93_acc_x,D4:22:CD:00:A1:93_acc_y,D4:22:CD:00:A1:93_acc_z,D4:22:CD:00:A1:93_gyro_x,D4:22:CD:00:A1:93_gyro_y,D4:22:CD:00:A1:93_gyro_z,D4:22:CD:00:A1:93_quat_w,D4:22:CD:00:A1:93_quat_x,D4:22:CD:00:A1:93_quat_y,D4:22:CD:00:A1:93_quat_z
2792691,0.20794564485549927,0.22983857989311218,-0.10436788946390152,-0.4074271023273468,0.148980975151062,-0.27535945177078247,0.6514682173728943,-0.33471444249153137,-0.5719994306564331,-0.3692859709262848,-0.18109402060508728,-0.09277622401714325,0.15775607526302338,-0.029757894575595856,0.07291791588068008,-0.5002986192703247,0.35126495361328125,-0.6534420251846313,-0.5740850567817688,-0.34648647904396057
2792857,9.708366394042969,-0.12358352541923523,1.3194466829299927,0.7241542935371399,1.607049584388733,1.2118967771530151,0.6524437665939331,-0.33389976620674133,-0.571868896484375,-0.368502140045166,8.493844985961914,-0.6591987013816833,-5.037473201751709,4.563652038574219,-0.8806158900260925,2.2369942665100098,0.3519192039966583,-0.6535342335700989,-0.5739575624465942,-0.3458596467971802
2793024,9.718289375305176,-0.09318307787179947,1.3261054754257202,1.106116533279419,1.4955064058303833,1.3735387325286865,0.6532437205314636,-0.3335149884223938,-0.5708076357841492,-0.369078665971756,8.444180488586426,-0.6338200569152832,-5.031848430633545,5.314782619476318,0.5541115999221802,1.4513757228851318,0.3531138300895691,-0.6533285975456238,-0.5737326741218567,-0.34540310502052307
2793191,9.73837661743164,-0.08009117841720581,1.336201786994934,1.7783600091934204,0.49997907876968384,0.9829064011573792,0.6540214419364929,-0.33266541361808777,-0.5701997876167297,-0.3694077730178833,8.428485870361328,-0.5599181056022644,-5.017528533935547,5.607061862945557,1.400444746017456,0.5742047429084778,0.3543078601360321,-0.6525982618331909,-0.5741364359855652,-0.34488967061042786
2793357,9.758124351501465,0.0060584028251469135,1.2811719179153442,2.0364978313446045,-0.6319549083709717,0.6201282739639282,0.6544371843338013,-0.331997811794281,-0.56988525390625,-0.3697572946548462,8.330613136291504,-0.47634726762771606,-5.035113334655762,5.338819980621338,1.8151272535324097,-0.3246538043022156,0.3547005355358124,-0.6522589325904846,-0.5741561055183411,-0.34509512782096863
2793524,9.798251152038574,0.10823225229978561,1.231651782989502,1.355084776878357,-1.0307831764221191,0.07103042304515839,0.654443085193634,-0.3313466012477875,-0.5700135827064514,-0.3701329231262207,8.19852352142334,-0.37877705693244934,-4.99490213394165,4.324263095855713,1.2898237705230713,-1.1226816177368164,0.3546321392059326,-0.651665985584259,-0.5747761130332947,-0.34525346755981445
2793691,9.84937858581543,0.13824021816253662,1.1466482877731323,0.6234322786331177,-1.7754210233688354,-0.5560773015022278,0.654029905796051,-0.3307405412197113,-0.570518970489502,-0.3706264793872833,8.206528663635254,-0.32137593626976013,-5.001760959625244,2.9675064086914062,0.478016197681427,-1.7571719884872437,0.35416120290756226,-0.6509484052658081,-0.5757812857627869,-0.3454156219959259
2793857,9.886810302734375,0.10461602360010147,1.147531270980835,0.5974481701850891,-1.363171935081482,-0.7164127826690674,0.6534907221794128,-0.3301219940185547,-0.5712476968765259,-0.3710062503814697,8.169764518737793,-0.3148649036884308,-4.970782279968262,1.37959623336792,-0.3831275999546051,-1.8221389055252075,0.3532521724700928,-0.6505366563796997,-0.5765813589096069,-0.3457874059677124
2794024,9.816993713378906,0.07195115834474564,1.1660714149475098,0.8341479301452637,-1.016030192375183,-0.7612478137016296,0.6529501676559448,-0.32959333062171936,-0.5719786286354065,-0.37130165100097656,8.2222900390625,-0.3082115948200226,-4.951977729797363,0.07753605395555496,-0.9855383634567261,-1.401002049446106,0.3522953689098358,-0.6501639485359192,-0.5773915648460388,-0.346112459897995
2794191,9.749135971069336,0.06225627288222313,1.149377465248108,1.1711853742599487,-0.7275927066802979,-0.7301027178764343,0.6525314450263977,-0.32907766103744507,-0.5726603865623474,-0.37144413590431213,8.212447166442871,-0.31485503911972046,-4.963099479675293,-0.9663286805152893,-1.3672956228256226,-0.8336421251296997,0.3513234555721283,-0.6499438285827637,-0.5780101418495178,-0.34648117423057556
2794357,9.716835021972656,0.07143490016460419,1.147299885749817,1.0645086765289307,-0.5416189432144165,-0.6256798505783081,0.6522125005722046,-0.32860177755355835,-0.5732800364494324,-0.371469646692276,8.256396293640137,-0.3249882161617279,-4.9836859703063965,-1.7870750427246094,-1.5739644765853882,-0.23457391560077667,0.3503858745098114,-0.6498435139656067,-0.5784808397293091,-0.3468329608440399
2794691,9.754844665527344,0.06709276884794235,1.1935733556747437,0.0815444365143776,-0.13052232563495636,-0.012627062387764454,0.651648223400116,-0.3280828595161438,-0.5741352438926697,-0.3715977966785431,8.2617769241333,-0.3388538956642151,-4.987637996673584,-2.333752393722534,-1.5766152143478394,0.5299459099769592,0.3495374917984009,-0.6498422622680664,-0.5788072347640991,-0.347146600484848
2794857,9.777261734008789,0.06974319368600845,1.2267786264419556,-0.5840079188346863,0.2687476575374603,0.1741599440574646,0.6514821648597717,-0.3279130458831787,-0.5743840336799622,-0.3716544806957245,8.28390884399414,-0.3526100218296051,-5.022132396697998,-2.8352105617523193,-1.5585070848464966,1.0206851959228516,0.34876757860183716,-0.6499043703079224,-0.5790343284606934,-0.34742602705955505
2795024,9.774168014526367,0.0482410304248333,1.2172913551330566,-0.6182393431663513,0.7965229153633118,0.49776360392570496,0.6513632535934448,-0.3278457224369049,-0.5744644999504089,-0.3717978894710541,8.325803756713867,-0.4001867175102234,-5.025811195373535,-2.8720414638519287,-1.2760118246078491,1.3740508556365967,0.34814131259918213,-0.6499447822570801,-0.5792387127876282,-0.34763774275779724
